status,collision_index,collision_year,collision_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_severity
Unvalidated,2024332400326,2024.0,332400326,2.0,2.0,2,1.0,49,8,0.0,0,-1,0,0.0,9,1.0,3,E01009001,3,3
Unvalidated,2024471407851,2024.0,471407851,1.0,1.0,2,1.0,23,5,0.0,0,-1,0,0.0,9,1.0,2,E01021135,3,3
Unvalidated,2024201471992,2024.0,201471992,2.0,1.0,1,1.0,15,3,0.0,0,0,0,0.0,1,1.0,5,E01010022,3,3
Unvalidated,2024131436761,2024.0,131436761,1.0,4.0,2,1.0,12,3,0.0,0,2,0,0.0,9,1.0,2,E01010722,7,2
Unvalidated,2024041420855,2024.0,041420855,2.0,1.0,2,2.0,54,8,0.0,0,1,0,0.0,9,,7,E01025559,3,3
Unvalidated,2024010504520,,010504520,1.0,0.962655636790496,1,1.0,33,6,0.0,0,0,0,0.0,1,1.0,1,E01003075,-1,3
Unvalidated,2024052400087,2024.0,052400087,1.0,1.0,3,2.0,42,7,1.0,3,0,0,0.0,0,1.0,1,E01006418,-1,3
Unvalidated,2024501409165,2024.0,501409165,1.0,1.0,1,,19,4,0.0,0,0,0,0.0,9,1.0,1,E01015152,3,3
,2024361445246,2024.0,361445246,1.0,1.0,1,1.0,78,11,0.0,0,0,0,0.0,9,3.0,7,E01026484,3,3
Unvalidated,2024070464491,2024.0,070464491,1.0,1.0,2,2.0,28,6,0.0,0,1,0,0.0,9,1.0,5,E01014225,-1,3
Unvalidated,2024070073650,2024.0,070073650,2.0,2.0,2,1.0,30,6,-0.04200468992113115,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024010496388,2024.0,010496388,1.0,1.0,1,1.0,21,5,0.0,0,0,0,0.0,9,1.0,4,E01015933,-1,3
Unvalidated,2024531474041,2024.0,531474041,2.11995972423167,1.0,1,2.0,38,7,0.0,0,0,0,,1,1.0,3,E01022121,3,3
Unvalidated,2024520402321,2024.0,520402321,1.0,1.0,3,,54,8,6.0,9,0,0,0.0,0,2.0,5,E01029051,-1,3
Unvalidated,2024061401250,2024.0,061401250,2.0,1.0,1,1.0,35,6,0.0,0,0,0,0.0,19,1.0,1,E01004877,3,3
Unvalidated,2024421415246,2024.0,421415246,1.0,1.0,3,1.0,59,9,6.0,9,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024061433576,2024.0,,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,9,1.0,1,E01005564,3,3
Unvalidated,2024522401689,2024.0,522401689,1.0,1.0,3,1.0,85,11,8.0,9,0,0,0.0,0,1.0,9,E01000001,-1,3
Unvalidated,2024010511726,2024.0,010511726,1.0,1.0,2,2.0,91,11,0.0,0,0,1,,11,1.0,2,E01002686,-1,3
Unvalidated,2024052401320,2024.0,052401320,1.0,1.0,1,2.0,26,6,0.0,0,0,0,0.0,9,1.0,7,E01007104,-1,3
Unvalidated,2024052400578,2024.0,052400578,2.0,2.0,2,2.0,69,10,0.0,0,1,0,0.0,9,1.0,3,E01007276,-1,3
Unvalidated,2024991403112,2024.0,991403112,2.0,2.0,1,2.0,52,8,0.0,0,0,0,0.0,9,1.0,9,-1,3,3
Unvalidated,2024041461448,2024.0,041461448,3.0,5.0,2,,0,1,0.0,0,2,0,0.0,9,1.0,1,E01012720,3,3
Unvalidated,2024552400491,2024.0,552400491,1.0,2.0,2,2.0,18,4,0.0,0,1,0,0.0,9,3.0,4,E01020496,-1,3
Unvalidated,2024221404037,2024.0,221404037,2.0,2.0,1,1.0,40,7,0.0,0,0,0,0.0,19,3.0,5,E01028996,3,3
,2024201403712,2024.0,201403712,1.9963128495265798,2.0,2,1.0,21,5,0.0,0,-1,0,0.0,9,1.0,10,E01033390,3,3
,2024440106036,2024.0,440106036,1.0,1.0,3,2.0,30,6,5.0,1,0,0,0.0,0,1.0,4,E01023122,-1,3
Unvalidated,2024302400421,2024.0,,1.0,1.0,1,1.0,28,6,0.0,0,0,0,0.0,5,1.0,7,E01029438,-1,2
Unvalidated,2024010493665,2024.0,010493665,1.0,2.0,2,2.0,60,9,0.0,0,0,4,0.0,11,1.0,2,E01000019,-1,3
Unvalidated,2024070078120,2024.0,070078120,2.0,1.0,1,1.0,51,8,0.0,0,0,0,0.0,3,1.0,2,E01018467,-1,2
Unvalidated,2024211408259,2024.0,211408259,1.0,1.0,3,1.0,41,7,5.0,9,0,0,-1.0,0,1.0,5,E01014365,3,3
Unvalidated,2024451395320,2024.0,451395320,1.0,2.0,2,1.0,20,4,0.0,0,1,0,0.0,9,1.0,6,E01030411,3,3
Unvalidated,2024522401723,2024.0,522401723,1.0,1.0,1,1.0,42,7,0.0,0,0,0,0.0,9,1.0,1,E01032514,-1,3
Unvalidated,2024061407537,2024.0,061407537,2.0,1.0,1,1.0,37,7,0.12466920287786737,0,0,0,0.0,1,1.0,2,E01005302,3,3
Unvalidated,2024501437596,2024.0,501437596,1.0,2.0,1,1.0,48,8,0.0,0,0,0,0.0,9,3.0,4,E01019057,3,3
Unvalidated,2024010508642,2024.0,010508642,2.0,2.0,2,1.0,19,4,0.0,0,0,0,0.0,4,1.0,7,E01000812,-1,3
Unvalidated,2024421426602,2024.0,421426602,1.0,1.0,2,2.0,29,6,0.0,0,2,0,0.0,9,1.0,6,E01003705,3,3
Unvalidated,2024421439286,2024.0,421439286,2.1633314971232185,1.0,1,1.0,71,10,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024471423011,2024.0,471423011,1.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,9,1.0,8,E01021061,3,3
Unvalidated,2024501405501,2024.0,501405501,2.0,2.0,1,2.0,60,9,0.0,0,0,0,0.0,9,1.0,8,E01019970,3,3
Unvalidated,2024010500810,2024.0,010500810,2.0,1.0,2,2.0,49,8,0.0,0,2,0,0.0,8,1.0,8,E01004073,-1,3
Unvalidated,2024471405839,2024.0,471405839,2.0,1.0,1,1.0,72,10,0.0,0,0,0,0.0,1,1.0,10,E01020940,3,3
Unvalidated,2024451416702,2024.0,451416702,2.0,1.0,1,2.0,35,6,0.0,0,0,0,,9,1.0,3,E01001053,3,3
Unvalidated,2024010503429,2024.0,010503429,1.0,1.0,1,1.0,33,6,0.0,0,0,0,0.0,3,1.0,1,E01003515,-1,3
Unvalidated,2024991440995,2024.0,991440995,2.1367042928534143,3.0,2,2.0,12,3,0.0,0,2,0,0.0,9,,2,-1,3,3
Unvalidated,2024122400322,2024.0,122400322,1.0,1.0,1,1.0,55,8,0.0,0,0,0,0.0,1,1.0,8,E01013368,-1,3
Unvalidated,2024131412194,2024.0,131412194,1.0,1.0,3,1.0,27,6,5.0,3,0,0,2.0,0,1.0,1,E01010616,6,2
Unvalidated,2024101394292,2024.0,101394292,2.0,1.0,1,1.0,64,9,0.0,0,0,0,0.0,1,1.0,1,E01008390,3,3
Unvalidated,202460Q078518,2024.0,60Q078518,2.0,1.0,1,1.0,70,10,0.0,0,0,0,0.0,9,,-1,-1,-1,3
Unvalidated,2024010504821,2024.0,010504821,1.0,3.0,2,1.0,14,3,0.0,0,2,0,0.0,9,1.0,10,E01021958,-1,3
Unvalidated,2024421427181,2024.0,421427181,1.0,0.9836202101735688,1,1.0,19,4,0.0,0,0,0,0.0,9,1.0,7,E01000427,3,3
Unvalidated,2024522401367,2024.0,522401367,2.0,1.0,1,1.0,56,9,0.0,0,0,0,0.0,9,1.0,9,E01022389,-1,3
Unvalidated,2024010490057,,010490057,1.0,1.0,1,1.0,27,6,0.0,0,0,0,0.0,3,1.0,2,E01001447,-1,3
Unvalidated,2024401433345,2024.0,401433345,0.8884659513471299,1.0,1,1.0,37,7,0.0,0,0,0,0.0,9,1.0,2,E01015779,6,2
Unvalidated,2024010500924,2024.0,010500924,2.0,1.0,1,2.0,38,7,0.0,0,0,0,0.0,9,1.0,2,E01001054,-1,3
Unvalidated,2024010511580,2024.0,010511580,3.0,1.0,1,2.0,53,8,0.0,0,0,0,0.0,9,1.0,4,E01021790,-1,3
Unvalidated,2024421437389,2024.0,421437389,1.089177963377407,2.0,2,2.0,-1,-1,0.0,0,1,0,,9,3.0,9,E01021568,3,3
Unvalidated,2024010491066,2024.0,010491066,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,3,,2,E01003126,-1,3
,2024010513866,2024.0,010513866,1.0,1.0,3,,64,9,5.0,1,0,0,0.0,0,1.0,2,E01001761,-1,2
Unvalidated,2024451406589,2024.0,451406589,3.0,3.0,1,1.0,49,8,0.0,0,0,0,0.0,9,3.0,9,E01030822,3,3
Unvalidated,2024010515607,2024.0,010515607,1.0,1.0,1,2.0,63,9,0.0,0,0,0,0.0,9,1.0,3,E01002235,-1,3
Unvalidated,2024520400348,2024.0,520400348,1.0,1.0,3,1.0,62,9,5.0,1,0,0,0.0,0,1.0,1,E01014844,-1,1
Unvalidated,2024041427728,2024.0,041427728,2.0,1.0,1,1.0,71,10,0.0,0,0,0,0.0,9,,3,E01012732,3,3
Unvalidated,2024010519460,2024.0,010519460,1.0,1.0,1,2.0,29,6,0.0,0,0,0,0.0,1,1.0,3,E01003979,-1,3
Unvalidated,2024430104159,,430104159,1.0,2.0,2,1.0,6,2,0.0,0,0,0,0.0,1,-1.0,-1,-1,-1,3
Unvalidated,2024010494211,2024.0,010494211,1.0,1.0,1,2.0,46,8,0.0,0,0,0,0.0,9,1.0,4,E01000608,-1,3
Unvalidated,2024552400463,2024.0,552400463,2.0,1.0,1,1.0,17,4,0.0,0,0,0,0.0,3,1.0,6,E01015353,-1,3
Unvalidated,2024131427891,2024.0,131427891,1.0,1.0,3,,54,8,10.0,8,0,0,2.0,0,1.0,4,E01011073,3,3
Unvalidated,2024010505482,2024.0,010505482,1.0,1.0,2,2.0,84,11,0.0,0,0,4,0.0,11,1.0,5,E01004347,-1,2
Unvalidated,2024201439795,2024.0,201439795,2.0,1.0,1,1.0,13,3,0.0,0,0,0,0.0,1,1.0,1,E01009007,3,3
Unvalidated,2024201438339,2024.0,201438339,2.0,1.0,1,2.0,52,8,0.23223793038299528,0,0,0,0.0,1,1.0,4,E01010325,3,3
Unvalidated,2024010506542,2024.0,010506542,2.0,1.0,1,2.0,39,7,0.0,0,0,0,0.0,1,1.0,7,E01003651,-1,2
Unvalidated,2024631455415,2024.0,631455415,1.0,1.0,1,1.0,29,6,0.0,0,0,0,0.0,19,1.0,2,E01010047,3,3
Unvalidated,2024111412954,2024.0,111412954,1.0,1.0,1,,25,5,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024302400526,2024.0,302400526,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024471435824,2024.0,471435824,1.0,1.0,1,2.0,69,10,0.0,0,0,0,0.0,9,1.0,3,E01030547,3,3
Unvalidated,2024111430246,2024.0,,1.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,9,1.0,1,E01010807,3,3
Unvalidated,2024010508616,2024.0,010508616,1.1702440369234683,1.0,3,1.0,19,4,6.0,9,0,0,0.0,0,,3,E01003584,-1,3
Unvalidated,2024010490093,2024.0,010490093,1.0,1.0,2,2.0,66,10,0.0,0,1,0,0.0,9,1.0,5,E01003833,-1,3
Unvalidated,2024221427837,2024.0,221427837,1.0,1.0,3,2.0,73,10,5.0,1,0,0,0.0,0,-1.0,-1,-1,5,2
Unvalidated,2024131444309,2024.0,131444309,2.0,2.0,1,2.0,55,8,0.0,0,0,0,0.0,11,2.0,4,E01010919,3,3
Unvalidated,2024361428731,2024.0,361428731,1.0,2.0,2,2.0,8,2,0.0,0,1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024010494257,,010494257,1.0,0.7931135600687349,1,,29,6,0.0,0,0,0,0.0,3,,8,E01004194,-1,3
Unvalidated,2024010513422,2024.0,010513422,1.0,1.0,1,-1.0,29,6,0.0,0,0,0,0.0,3,1.0,6,E01002618,-1,3
Unvalidated,2024101440874,2024.0,101440874,1.0,1.0,1,2.0,65,9,0.0,0,0,0,0.0,9,2.0,8,E01033717,3,3
Unvalidated,2024010507457,2024.0,010507457,1.0,1.0,1,2.0,49,8,0.0,0,0,0,0.0,9,1.0,9,E01000293,-1,3
Unvalidated,2024010495141,2024.0,010495141,0.9011096382085826,1.0,1,1.0,29,6,0.0,0,0,0,0.0,1,1.0,8,E01004587,-1,3
Unvalidated,2024161409535,2024.0,161409535,1.0,1.0,1,2.0,63,9,0.0,0,0,0,0.0,9,2.0,8,E01013026,3,3
Unvalidated,2024361443536,2024.0,361443536,1.0,1.0,3,2.0,12,3,6.0,4,0,0,-1.0,0,1.0,2,E01033440,3,3
Unvalidated,2024522401974,2024.0,522401974,1.0,1.0,3,2.0,50,8,5.0,9,0,0,0.0,0,1.0,10,E01022106,-1,2
Unvalidated,2024461443197,2024.0,461443197,1.0,1.0,1,2.0,56,9,0.0,0,0,0,,9,1.0,4,E01016100,3,3
Unvalidated,2024451412100,2024.0,451412100,1.0,1.0,2,2.0,56,9,0.0,0,1,0,0.0,9,1.0,10,E01030682,3,3
Unvalidated,2024430043335,2024.0,430043335,2.0,1.0,1,1.0,35,6,0.0,0,0,0,0.0,9,2.0,10,E01028613,-1,3
Unvalidated,2024471396076,2024.0,471396076,1.0,2.0,1,1.0,79,11,0.0,0,0,0,0.0,9,1.0,7,E01020986,3,3
Unvalidated,2024311413857,2024.0,311413857,1.0,1.0,2,2.0,40,7,0.0,0,0,4,0.0,11,1.0,1,E01027939,3,3
Unvalidated,2024440016148,2024.0,440016148,0.9582510308051154,1.0,1,2.0,32,6,0.0,0,0,0,0.0,9,1.0,5,E01022842,-1,3
Unvalidated,2024501438534,,501438534,1.0,5.0,2,1.0,41,7,0.0,0,1,0,0.0,9,2.0,4,E01020293,3,3
Unvalidated,2024340NN1802,2024.0,340NN1802,1.0,1.0,1,1.0,77,11,0.0,0,-1,0,0.0,9,1.0,2,E01027229,3,3
Unvalidated,2024351458400,2024.0,351458400,3.0,3.0,1,1.0,32,6,0.0,0,0,0,0.0,9,1.0,10,E01018274,7,2
Unvalidated,2024131429754,2024.0,131429754,3.0,2.0,1,2.0,33,6,0.011462860765745729,0,0,0,0.0,9,1.0,2,E01011814,3,3
Unvalidated,2024010502859,2024.0,010502859,2.013436693947628,1.0,1,1.0,58,9,0.0,0,0,0,0.0,1,1.0,2,E01004269,-1,3
Unvalidated,2024451459068,2024.0,451459068,1.0,1.0,1,2.0,34,6,0.0,0,0,0,0.0,9,,8,E01022871,3,3
Unvalidated,2024991453797,2024.0,991453797,1.0,1.0,1,,31,6,0.0,0,0,0,0.0,9,2.0,5,-1,3,3
Unvalidated,2024010501978,2024.0,010501978,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,1,1.0,2,E01033488,-1,3
Unvalidated,2024010504566,2024.0,010504566,1.0,1.0,1,,37,7,0.0,0,0,0,0.0,3,-1.0,-1,-1,-1,3
Unvalidated,2024010508116,2024.0,010508116,1.0,1.0,1,2.0,31,6,0.0,0,0,0,0.0,9,1.0,2,E01000526,-1,3
Unvalidated,2024131449231,2024.0,131449231,2.0,1.0,1,,25,5,0.0,0,0,0,0.0,1,,3,E01011920,3,3
Unvalidated,2024430015220,2024.0,430015220,1.0,1.0,1,2.0,31,6,0.0,0,0,0,0.0,9,1.0,10,E01028455,-1,3
Unvalidated,2024052400598,2024.0,052400598,1.0,2.0,3,,2,1,9.0,9,0,0,0.0,0,1.0,1,E01007003,-1,3
Unvalidated,2024010501769,2024.0,010501769,1.1601997905592052,1.0,1,-1.0,41,7,0.0,0,0,0,0.0,3,1.0,2,E01003324,-1,3
Unvalidated,2024141400448,2024.0,141400448,1.0,1.0,1,2.0,32,6,0.0,0,0,0,0.0,9,1.0,2,E01007636,3,3
,2024471412165,2024.0,471412165,2.0,1.0,1,2.0,27,6,0.0,0,0,0,0.0,3,1.0,5,E01031574,3,3
,2024061412616,2024.0,061412616,2.0,1.0,1,1.0,70,10,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024010505645,2024.0,010505645,1.0,2.0,3,2.0,30,6,5.0,4,0,0,0.0,0,1.0,4,E01000634,-1,2
Unvalidated,2024631440255,2024.0,631440255,1.0,1.0,1,2.0,35,6,0.0,0,0,0,0.0,3,3.0,5,W01000542,3,3
Unvalidated,2024010494964,2024.0,010494964,2.0,2.0,1,,21,5,0.0,0,0,0,0.0,9,1.0,2,E01032787,-1,2
Unvalidated,2024010508033,2024.0,010508033,2.0,1.0,1,1.0,25,5,0.0,0,0,0,0.0,1,,-1,-1,-1,3
Unvalidated,2024311404070,2024.0,311404070,2.0,1.0,2,2.0,84,11,0.0,0,2,0,0.0,10,-1.0,-1,-1,3,3
Unvalidated,2024430083492,,430083492,1.0,2.0,2,1.0,27,6,0.0,0,1,0,0.0,9,,9,E01017802,-1,3
Unvalidated,2024201401354,2024.0,201401354,1.0,1.0,2,2.0,17,4,0.0,0,2,0,0.0,8,1.0,1,E01009122,3,3
Unvalidated,2024041441583,2024.0,041441583,2.0,1.0,1,2.0,61,9,0.0,0,0,0,0.0,9,2.0,4,E01025509,3,3
Unvalidated,2024010511254,2024.0,010511254,1.0,2.0,2,2.0,75,10,0.0,0,1,0,0.0,9,1.0,7,E01001399,-1,3
Unvalidated,2024010503533,2024.0,010503533,1.0,1.0,1,2.0,31,6,0.0,0,0,0,0.0,1,1.0,4,E01004591,-1,3
Unvalidated,2024552400942,2024.0,552400942,1.0,1.0,3,1.0,33,6,9.0,8,0,0,0.0,0,2.0,7,E01020538,-1,3
Unvalidated,2024131458486,2024.0,131458486,2.0,1.0,1,1.0,52,8,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024411454852,2024.0,,2.031567897826247,3.0,2,1.0,18,4,-0.028291735488901976,0,2,0,0.0,9,1.0,5,E01023936,3,3
Unvalidated,2024010507494,2024.0,010507494,1.0,1.0,1,1.0,55,8,0.0,0,0,0,0.0,9,1.0,6,E01001159,-1,3
Unvalidated,2024471412099,2024.0,471412099,1.0,1.0,1,2.0,21,5,0.0,0,0,0,0.0,9,2.0,7,E01031541,3,3
Unvalidated,2024010508771,2024.0,010508771,1.9200337451500982,2.0,1,2.0,31,6,-0.3474340015120787,0,0,0,0.0,9,1.0,3,E01000718,-1,3
Unvalidated,2024201425684,2024.0,201425684,1.0,0.8954574516754152,3,1.0,30,6,5.0,1,0,0,2.0,0,1.0,3,E01009989,3,3
Unvalidated,2024461442842,2024.0,461442842,1.0,1.0,3,1.0,68,10,2.0,3,0,0,0.0,0,1.0,5,E01024223,7,2
Unvalidated,2024131438886,2024.0,131438886,1.0,1.0,1,,21,5,0.0,0,0,0,0.0,9,3.0,6,E01010590,3,3
Unvalidated,2024010487679,2024.0,010487679,2.0,1.0,3,1.0,27,6,6.0,9,0,0,0.0,0,1.0,7,E01002060,-1,3
Unvalidated,2024430085754,2024.0,430085754,2.0,1.0,1,,25,5,0.0,0,0,0,0.0,9,3.0,-1,-1,-1,3
Unvalidated,2024531440451,,531440451,2.0,1.0,1,2.0,20,4,0.0,0,0,0,0.0,9,3.0,7,E01022175,3,3
Unvalidated,2024061457322,2024.0,061457322,2.0,1.0,1,2.0,24,5,0.0,0,0,0,0.0,3,1.0,8,E01004891,3,3
Unvalidated,2024131461129,2024.0,131461129,2.0,1.0,1,1.0,59,9,0.0,0,0,0,0.0,9,1.0,10,E01011386,3,3
Unvalidated,2024501398209,2024.0,501398209,2.0,2.0,2,2.0,17,4,0.0,0,2,0,0.0,9,1.0,4,E01028809,3,3
Unvalidated,2024141405677,2024.0,141405677,1.0,1.0,1,1.0,45,7,0.0,0,0,0,0.0,98,2.0,8,E01013073,3,3
Unvalidated,2024010489214,2024.0,010489214,1.0,1.0,1,1.0,42,7,0.0,0,0,0,0.0,9,1.0,2,E01004268,-1,3
Unvalidated,2024010492339,2024.0,010492339,1.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,3,1.0,5,E01024122,-1,3
Unvalidated,2024401400306,2024.0,401400306,1.0,1.0,1,2.0,29,6,0.0,0,0,0,0.0,9,3.0,8,E01017541,3,3
Unvalidated,2024471427997,2024.0,471427997,1.0,1.0,3,2.0,43,7,9.0,7,0,0,0.0,0,2.0,5,E01021084,3,3
Unvalidated,2024122400662,2024.0,122400662,1.0,1.112512212243331,1,1.0,32,6,0.0,0,0,0,0.0,5,1.0,4,E01007353,-1,3
Unvalidated,2024991472251,2024.0,991472251,2.0,1.0,1,1.0,25,5,0.0,0,0,0,0.0,1,1.0,2,-1,3,3
Unvalidated,2024471460584,2024.0,471460584,2.0,1.0,1,2.0,18,4,-0.1685723845845441,0,0,0,0.0,97,1.0,3,E01021178,3,3
Unvalidated,2024622400185,2024.0,622400185,1.0,1.0,3,2.0,29,6,8.0,1,0,0,0.0,0,-1.0,-1,-1,-1,3
Unvalidated,2024010501225,2024.0,010501225,1.0,1.0,3,1.0,14,3,1.0,1,0,0,0.0,0,1.0,3,E01032743,-1,3
Unvalidated,2024401444053,2024.0,401444053,2.0,2.0,2,2.0,-1,-1,0.0,0,2,0,0.0,90,1.0,4,E01015804,3,3
Unvalidated,2024131426026,2024.0,131426026,2.0,2.0,1,1.0,40,7,0.0,0,0,0,0.0,8,1.0,1,E01010996,3,3
Unvalidated,2024010499161,2024.0,010499161,0.8329087337492683,1.0,1,1.0,27,6,0.0,0,0,0,0.0,1,1.0,2,E01003183,-1,3
Unvalidated,2024371403365,2024.0,371403365,1.0,1.0,1,1.0,55,8,0.0,0,0,0,0.0,9,1.0,5,E01030226,3,3
Unvalidated,2024122400867,2024.0,122400867,1.0,1.0,1,2.0,50,8,0.0,0,0,0,0.0,9,1.0,10,-1,-1,3
Unvalidated,2024311408637,2024.0,311408637,2.0,1.0,3,1.0,42,7,8.0,5,0,0,0.0,0,1.0,1,E01013844,3,3
Unvalidated,2024010520754,2024.0,010520754,1.0,1.0,1,2.0,19,4,0.0,0,0,0,,9,1.0,8,E01002333,-1,3
Unvalidated,2024010488212,2024.0,010488212,1.0,1.0100462880810432,1,-1.0,29,6,0.0,0,0,0,0.0,3,1.0,6,E01032567,-1,3
Unvalidated,2024031427348,2024.0,031427348,2.0,4.0,1,2.0,30,6,0.0,0,0,0,0.0,9,,1,E01019112,5,2
Unvalidated,2024221421407,2024.0,221421407,1.0,2.0,2,1.0,19,4,0.0,0,2,0,0.0,9,1.0,5,E01014069,3,3
Unvalidated,2024991459034,2024.0,991459034,1.0,1.0,1,1.0,60,9,0.0,0,0,0,0.0,5,1.0,2,-1,3,3
Unvalidated,2024421401369,2024.0,421401369,1.0,1.0,1,1.0,75,10,0.0,0,0,0,0.0,9,2.0,7,E01021878,3,3
Unvalidated,2024461419762,2024.0,461419762,1.0,1.0,3,2.0,42,7,6.0,9,0,0,0.0,0,1.0,1,E01024278,3,3
Unvalidated,2024401422676,2024.0,401422676,2.0,5.0,2,1.0,62,9,0.0,0,2,0,0.0,9,1.0,6,E01017517,3,3
Unvalidated,2024201441365,2024.0,201441365,2.0,1.0,1,1.0,29,6,0.0,0,0,0,0.0,1,1.0,2,E01009054,3,3
Unvalidated,2024041451399,2024.0,041451399,2.0,2.0,1,,40,7,0.0,0,0,0,0.0,9,1.0,5,E01025329,3,3
Unvalidated,2024552400547,2024.0,552400547,2.080373540613289,2.0,1,2.0,17,4,0.0,0,0,0,0.0,9,1.0,8,E01020478,-1,3
,2024461462045,2024.0,461462045,2.0,1.0,1,2.0,21,5,-0.2954848820292753,0,0,0,0.0,9,1.0,4,E01024339,3,3
Unvalidated,2024531407418,2024.0,531407418,2.0,1.0,1,2.0,42,7,0.0,0,0,0,0.0,9,3.0,6,E01022227,3,3
Unvalidated,2024421454436,2024.0,421454436,1.0,1.0,1,1.0,87,11,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024421461977,2024.0,421461977,1.0,1.0,1,1.0,54,8,0.0,0,0,0,0.0,9,2.0,5,E01021905,3,3
Unvalidated,2024122400344,2024.0,122400344,0.9271149952320935,1.0,2,2.0,72,10,0.0,0,1,0,0.0,9,1.0,6,E01027881,-1,3
Unvalidated,2024010505070,2024.0,,1.0,1.0,3,2.0,60,9,8.0,5,0,0,0.0,0,1.0,3,E01000872,-1,3
Unvalidated,2024411460838,2024.0,411460838,2.0,1.0,1,1.0,35,6,0.0,0,0,0,0.0,9,1.0,-1,-1,3,3
Unvalidated,2024421404638,2024.0,421404638,1.0,1.0,3,1.0,11,3,5.0,9,0,0,0.0,0,2.0,4,E01021802,3,3
Unvalidated,2024361443769,2024.0,361443769,1.0,1.0,1,1.0,53,8,0.0,0,0,0,,1,3.0,3,E01026455,5,2
Unvalidated,2024552400060,2024.0,552400060,2.0,1.0,1,1.0,55,8,-0.10317552451631685,0,0,0,,4,1.0,3,E01033241,-1,3
Unvalidated,2024430202238,2024.0,430202238,1.0,1.0,1,2.0,48,8,0.0,0,0,0,0.0,9,1.0,3,E01016452,-1,3
Unvalidated,2024010509378,2024.0,010509378,1.0,1.0,1,,34,6,0.0,0,0,0,0.0,9,1.0,3,E01002028,-1,3
Unvalidated,2024101405438,2024.0,101405438,1.0,1.0,3,1.0,44,7,1.0,3,0,0,0.0,0,1.0,1,E01008297,3,3
Unvalidated,2024010512145,2024.0,010512145,2.0,2.0,1,2.0,37,7,0.0,0,0,0,0.0,9,1.0,2,E01000018,-1,3
Unvalidated,2024041450645,,041450645,1.0,1.0,3,1.0,46,8,7.0,9,0,0,0.0,0,3.0,5,E01025395,3,3
Unvalidated,2024010520152,2024.0,010520152,2.0,1.0,1,2.0,16,4,0.0,0,0,0,0.0,1,1.0,3,E01001784,-1,3
Unvalidated,2024041432856,2024.0,041432856,1.0,1.0,1,2.0,18,4,0.0,0,0,0,0.0,9,1.0,9,E01024992,3,3
Unvalidated,2024501411581,2024.0,501411581,1.0,1.0,1,1.0,72,10,0.0,0,0,0,0.0,9,3.0,5,E01020191,3,3
Unvalidated,2024131428126,2024.0,131428126,1.0,0.9525694968160098,1,1.0,42,7,-0.3978333477039803,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024010489951,2024.0,010489951,1.0,1.0,3,,13,3,1.0,9,0,0,0.0,0,1.0,7,E01002187,-1,3
Unvalidated,2024010499948,2024.0,010499948,1.0,1.1778478769460181,3,2.0,17,4,6.0,9,0,0,0.0,0,1.0,1,E01033153,-1,3
Unvalidated,2024070197842,2024.0,070197842,1.0,1.0,1,2.0,84,11,0.0,0,0,0,0.0,9,1.0,10,E01007281,-1,3
Unvalidated,2024041395684,,041395684,1.0,2.0,1,1.0,33,6,0.0,0,0,0,0.0,9,1.0,1,E01025207,3,3
Unvalidated,2024430085110,,430085110,2.0,1.0,1,1.0,18,4,0.0,0,0,0,0.0,97,1.0,4,E01016446,-1,3
,2024010506589,2024.0,010506589,2.0,4.0,1,2.0,23,5,0.0,0,0,0,,9,,2,E01000103,-1,2
Unvalidated,2024451460651,2024.0,451460651,1.0,1.0,2,1.0,27,6,-0.2194932942470539,0,0,0,0.0,98,1.0,4,E01031576,3,3
Unvalidated,2024430093289,2024.0,430093289,1.0,1.0,1,2.0,42,7,0.0,0,0,0,,9,1.0,4,E01017724,-1,3
Unvalidated,2024302400315,2024.0,302400315,2.0,2.0,2,2.0,6,2,0.0,0,2,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024061448058,2024.0,061448058,2.0,1.0,1,1.0,54,8,0.0,0,0,0,0.0,1,1.0,1,E01006005,3,3
